id,order_date,ship_mode,customer_id,sales
149594,9/15/2014,Standard,MF-18250,103.936
149643,11/16/2014,Standard,RH-19510,273.96
149958,3/15/2014,Standard,AS-10240,370.782
150203,12/5/2014,First,JB-15925,250.26
150245,12/31/2014,Second,PC-18745,1573.488
150301,7/8/2014,First,MH-18025,63.882
150329,10/10/2014,Standard,SD-20485,46.872
150490,8/5/2014,Standard,SS-20590,78.12
150518,11/19/2014,Standard,MW-18220,503.13
150581,4/8/2014,Standard,NM-18445,499.552
150798,12/1/2014,Second,JK-15730,1614.124
151001,4/5/2014,First,JG-15805,101.728
151078,11/12/2014,Same Day,RF-19840,49.632
151162,12/5/2014,Standard,EA-14035,362.466
151295,11/12/2014,Standard,JA-15970,641.024
151330,10/14/2014,First,TC-21295,1885.27
151379,12/16/2014,Standard,SC-20695,114.2
151554,11/14/2014,First,CM-11815,20.736
151708,8/8/2014,Standard,MB-17305,217.352
151792,9/2/2014,Second,CV-12295,239.976
151897,6/6/2014,Standard,VT-21700,100.24
151946,6/4/2014,Standard,BT-11440,440.048
151953,9/20/2014,Standard,DB-13555,2.816
151967,10/22/2014,Standard,NB-18580,129.92
151995,10/13/2014,First,ZC-21910,1549.77
152100,5/11/2014,Standard,VW-21775,1212.96
152233,10/5/2014,First,KH-16510,99.98
152254,6/30/2014,Same Day,BD-11620,310.688
152268,9/2/2014,Standard,SC-20095,1793.98
152296,8/1/2014,First,IL-15100,19.752
152345,12/29/2014,Second,ST-20530,57.266
152422,10/5/2014,Second,BD-11635,91.92
152443,5/21/2014,Standard,FG-14260,711.68
152562,11/1/2014,Standard,JO-15145,75.16
152618,3/14/2014,First,RB-19465,583.358
152849,7/5/2014,Standard,DW-13195,4.368
152905,2/18/2014,Standard,AB-10015,12.624
153087,12/27/2014,Standard,TC-20980,521.92
153150,7/1/2014,Second,Dl-13600,19.92
153479,10/4/2014,Standard,DF-13135,110.098
153619,11/3/2014,Same Day,TC-21535,6.72
153808,4/6/2014,Second,FH-14275,436.488
153850,11/24/2014,Standard,TH-21100,1537.544
153913,12/16/2014,Second,KB-16585,1015.816
153927,8/12/2014,First,LL-16840,286.65
153969,9/21/2014,Standard,HF-14995,451.284
153976,10/3/2014,Second,BP-11290,258.279
153983,11/29/2014,Standard,AH-10210,606.32
154095,12/2/2014,Standard,ON-18715,463.04
154158,12/23/2014,Second,CC-12670,619.848
154165,2/17/2014,Standard,DL-13315,54.208
154186,12/13/2014,Second,RA-19285,2.92
154592,12/7/2014,First,EH-14005,164.88
154599,4/12/2014,Standard,KN-16450,1840.043
154627,10/29/2014,First,SA-20830,2735.952
154641,8/11/2014,Standard,KL-16645,375.34
154669,8/8/2014,Second,TM-21010,423.28
154781,11/21/2014,Standard,SC-20680,101.57
154837,8/23/2014,Second,RB-19645,49.568
154893,12/21/2014,Standard,GM-14440,1897.92
154963,6/22/2014,Standard,AA-10645,1106.77
155208,4/16/2014,Standard,SP-20650,39.072
155264,10/19/2014,Second,RP-19270,306.112
155271,5/4/2014,Same Day,AA-10480,27.46
155390,12/6/2014,Standard,BG-11035,42.208
155593,11/3/2014,Standard,RP-19390,11.64
155796,11/11/2014,Second,TS-21430,545.928
155852,3/3/2014,Second,AJ-10945,19.456
155887,5/12/2014,Standard,KT-16480,700.056
156006,4/30/2014,Second,TM-21010,47.79
156160,9/22/2014,Standard,AS-10090,693.992
156244,8/12/2014,Standard,DH-13675,457.744
156314,12/24/2014,First,RP-19390,30.36
156342,6/17/2014,Second,JF-15415,62.016
156349,5/26/2014,Standard,ML-17395,576.234
156433,9/20/2014,Standard,ES-14020,31.68
156545,2/27/2014,First,JS-16030,19.456
156587,3/7/2014,First,AB-10015,309.592
156594,12/20/2014,Second,MC-17845,694.534
156601,9/19/2014,Standard,FA-14230,7.16
156790,8/8/2014,Second,VG-21790,155.456
156993,6/28/2014,Standard,RW-19630,6.08
157147,1/13/2014,Standard,BD-11605,1679.749
157546,7/20/2014,First,RD-19720,112.542
157609,3/16/2014,Second,KN-16705,471.92
157623,3/14/2014,Standard,DK-13225,13.94
157644,12/31/2014,First,AH-10030,53.67
157721,9/2/2014,First,JM-16195,90.61
157784,7/5/2014,First,MC-17845,514.03
157882,10/3/2014,Second,AR-10405,265.784
157924,10/11/2014,First,HA-14920,465.488
158029,5/26/2014,Standard,HF-14995,225.296
158064,4/21/2014,Standard,AA-10375,16.52
158225,9/22/2014,Standard,SE-20110,210.13
158274,11/19/2014,Second,RM-19675,682.91
158281,9/2/2014,Standard,AG-10525,559.71
158337,3/11/2014,Second,KA-16525,108.92
158372,11/10/2014,Standard,RD-19900,807.686
158442,3/17/2014,Same Day,AZ-10750,25.184
158470,4/19/2014,Second,AG-10390,129.33
158540,11/24/2014,First,VG-21790,151.72
158771,5/9/2014,Same Day,SB-20290,158.71
159121,7/26/2014,Standard,JO-15145,111.93
159184,9/14/2014,Standard,JC-15775,149.56
159310,11/7/2014,Standard,SC-20725,725.332
159338,6/25/2014,First,NS-18640,447.84
159478,9/30/2014,Standard,MH-17785,15.24
159520,6/6/2014,Standard,GT-14635,1158.448
159625,11/23/2014,Standard,SM-20005,23.472
159681,12/7/2014,Standard,PO-18850,105.52
159709,5/10/2014,Standard,AI-10855,201.73
159800,11/28/2014,First,SG-20470,183.61
159814,6/24/2014,Standard,LP-17080,4.272
159835,11/17/2014,Standard,RB-19330,670.378
159849,9/19/2014,Same Day,JK-15640,5.67
160066,11/16/2014,Standard,AH-10075,5.22
160094,4/30/2014,First,JM-16195,1000.95
160157,12/20/2014,Standard,MH-17455,190.848
160262,6/9/2014,Second,TS-21205,134.6
160276,4/2/2014,Standard,AH-10690,177.68
160738,5/5/2014,Standard,KH-16330,45.248
160766,9/14/2014,Same Day,DM-13015,4283.792
160773,7/1/2014,Standard,LW-16825,581.104
161032,11/18/2014,Standard,MK-17905,392.94
161249,8/9/2014,Standard,RD-19720,13.809
161508,7/12/2014,Standard,PV-18985,554.166
161634,11/14/2014,Standard,CC-12220,32.4
162089,3/30/2014,First,MP-17470,714.966
162278,10/26/2014,Second,AH-10585,447.88
162362,11/14/2014,Standard,JL-15505,24.24
162684,8/1/2014,Standard,AS-10630,5.68
162775,1/13/2014,Second,CS-12250,1287.26
162866,12/27/2014,Standard,Co-12640,62.968
162992,12/19/2014,First,BP-11095,832.138
163013,11/28/2014,Standard,BF-11080,14.67
163034,11/24/2014,Standard,DK-12985,646.2
163223,3/21/2014,Standard,KH-16690,3769.56
163293,9/8/2014,First,KC-16255,116.85
163412,12/20/2014,Second,SM-20950,192.186
163419,11/11/2014,Second,TZ-21580,1167.296
163447,12/27/2014,Standard,TB-21190,767.214
163468,11/18/2014,First,JK-15730,1109.372
163552,7/11/2014,Standard,LA-16780,1368.62
163559,9/23/2014,Second,ST-20530,139.44
163650,9/23/2014,First,TT-21220,44.34
163748,10/14/2014,Standard,HG-15025,2003.12
163867,6/3/2014,First,RE-19450,210.176
164182,7/14/2014,Standard,ST-20530,111.05
164210,11/18/2014,Second,PW-19240,181.788
164224,5/18/2014,Second,TT-21070,165.168
164259,12/28/2014,First,SP-20860,99.136
164315,4/2/2014,Standard,RD-19585,1220.67
164385,9/26/2014,Second,NB-18580,143.952
164469,6/25/2014,Second,GK-14620,344.92
164721,11/25/2014,Second,LW-16825,371.52
164742,10/13/2014,Second,ML-17395,264.92
164749,3/23/2014,First,BG-11740,9.912
164861,12/3/2014,Second,MC-17635,25.92
164903,2/20/2014,Standard,SR-20740,12.96
164910,11/12/2014,Second,DM-13345,7.872
164973,11/4/2014,Standard,NM-18445,4807.372
165309,11/11/2014,Standard,KD-16270,1639.496
165379,7/9/2014,Standard,BM-11650,24.72
165393,12/27/2014,First,NC-18415,4.984
165428,9/1/2014,First,JL-15130,34.752
165477,12/29/2014,Second,RE-19405,48.36
165540,2/21/2014,Standard,TM-21010,8.85
165568,2/15/2014,Standard,BF-11020,21.36
165764,11/3/2014,Standard,SH-20395,1395.673
165806,4/7/2014,Same Day,VM-21685,259.29
165974,6/29/2014,Standard,DL-12865,32.76
166051,5/31/2014,Standard,JK-15625,773.7
166086,5/7/2014,Standard,CT-11995,1091.35
166191,12/5/2014,Second,DK-13150,433.56
166457,5/5/2014,Second,PF-19120,40.54
166471,8/9/2014,Standard,MG-17650,1310.336
166555,7/11/2014,First,JK-15205,164.85
166590,10/29/2014,Standard,NC-18625,77.86
166716,8/20/2014,Second,CR-12730,421.372
166730,12/30/2014,First,DD-13570,39.128
166744,9/20/2014,Standard,DN-13690,587.14
166863,6/20/2014,Standard,SC-20020,1353.5296
166884,3/11/2014,Second,CK-12205,18.784
166891,10/4/2014,First,CC-12220,589.41
166954,4/25/2014,Standard,BT-11305,2061.01
166961,12/27/2014,Standard,CD-12790,107.346
166989,11/14/2014,Standard,RM-19675,80.624
167164,5/13/2014,Second,AG-10270,55.5
167199,1/6/2014,Standard,ME-17320,4374.88
167360,11/24/2014,Second,RB-19435,111.79
167486,11/27/2014,Standard,JO-15145,199.9
167724,4/13/2014,Standard,BF-11170,7.83
167850,8/9/2014,Standard,AG-10525,193.936
167927,1/20/2014,Standard,XP-21865,708.616
167997,1/26/2014,First,CA-11965,152.64
168130,9/19/2014,Same Day,BS-11365,887.103
168158,7/19/2014,Standard,EM-14140,6.096
168305,11/1/2014,Standard,PL-18925,65.8
168312,3/1/2014,Standard,GW-14605,513.861
168368,2/11/2014,Second,GA-14725,535.27
168473,12/26/2014,Standard,TB-21520,191.88
168494,12/12/2014,Second,NP-18700,4630.5105
168592,9/8/2014,Standard,DP-13390,75.64
168823,9/21/2014,First,MA-17560,32.16
168984,11/26/2014,Standard,NW-18400,1122.968
169019,7/26/2014,Standard,LF-17185,2656.716
169033,3/30/2014,Standard,KM-16720,49.65
169061,3/5/2014,Second,AB-10150,705.562
169257,6/6/2014,Standard,SV-20785,63.381
169446,12/19/2014,Standard,SG-20605,372.12
169460,4/19/2014,Second,NF-18595,76.14
169642,7/27/2014,Second,BB-10990,276.28
169649,12/9/2014,Standard,TS-21205,28.836
169684,10/20/2014,First,FH-14365,426.942
169726,8/9/2014,Standard,JH-15985,2060.744
169775,8/29/2014,Second,RA-19945,709.0425
169803,4/6/2014,Standard,SC-20260,687.45
169852,10/21/2014,Standard,SF-20965,36.36
100146,5/14/2015,Standard,CB-12535,1452.7875
100216,4/13/2015,First,HJ-14875,85.92
100251,5/17/2015,Standard,DV-13465,87.1
100454,11/20/2015,Standard,BM-11650,258.018
100545,11/22/2015,Standard,IM-15070,11.61
100573,9/25/2015,Standard,AM-10705,17.48
100657,11/2/2015,Standard,SW-20245,109.764
100685,12/19/2015,Second,SM-20950,128.36
100734,9/15/2015,Standard,AC-10615,150.76
100769,5/16/2015,Same Day,TH-21550,255.968
100818,5/31/2015,Second,JM-15265,234.516
100888,4/6/2015,Standard,MH-17455,47.952
101000,4/9/2015,Standard,IG-15085,370.14
101007,2/9/2015,Second,MS-17980,20.8
101091,12/5/2015,Second,SW-20245,74.048
101126,2/10/2015,Second,NB-18655,77.24
101154,9/18/2015,First,CM-12190,443.92
101707,8/27/2015,Standard,PF-19165,150.22
101868,6/9/2015,Standard,MJ-17740,175.32
101889,12/27/2015,Standard,DB-13120,1568.862
101910,11/27/2015,Standard,CD-11920,283.92
101924,9/4/2015,Standard,KB-16585,9.762
102015,9/12/2015,Standard,TM-21010,193.26
102036,9/21/2015,Standard,CS-12130,199.74
102260,9/22/2015,Standard,SJ-20125,763.508
102281,10/12/2015,First,MP-17470,1668.988
102316,3/1/2015,Second,DH-13075,200.736
102491,8/24/2015,Standard,KW-16435,3747.93
102582,9/15/2015,Standard,NW-18400,1918.79
102722,4/18/2015,First,KW-16570,106.5
102778,11/21/2015,First,JH-15820,18.176
102806,5/21/2015,Standard,HG-14965,24.588
102848,11/7/2015,Second,KB-16240,190.72
102855,4/5/2015,Same Day,JF-15415,263.78
102876,9/7/2015,Standard,LR-17035,806.409
103072,9/27/2015,Second,HW-14935,42.32
103093,2/3/2015,Standard,FO-14305,74.52
103135,7/24/2015,Standard,SS-20515,525.95
103177,5/30/2015,First,EN-13780,529.14
103205,12/8/2015,Second,JJ-15760,119.96
103716,4/30/2015,Standard,KB-16585,54.45
103723,12/1/2015,Standard,BT-11305,13.9
103772,6/28/2015,Standard,MP-17470,260.31
103793,3/26/2015,Standard,BV-11245,74.352
103835,9/24/2015,Standard,SC-20440,1173.03
103870,12/27/2015,Standard,SP-20860,284.44
103933,9/25/2015,First,DR-12880,899.91
103954,8/9/2015,Second,HR-14770,687.4
103961,11/5/2015,Standard,NG-18430,19.824
104038,2/6/2015,First,LO-17170,176.63
104052,3/1/2015,First,TP-21565,95.84
104059,6/13/2015,Second,FC-14245,3.424
104115,6/12/2015,Standard,JH-15910,55.984
104129,2/27/2015,Standard,ES-14080,599.9
104241,1/4/2015,Standard,AG-10495,192.22
104297,5/29/2015,First,CC-12100,85.056
104346,12/11/2015,Standard,IM-15070,730.038
104486,5/1/2015,Standard,PO-18850,84.556
104493,10/2/2015,Standard,EB-13705,57.504
104514,1/2/2015,Second,CB-12535,115.4
104626,9/1/2015,Standard,DR-12940,1388.46
104871,3/30/2015,Standard,DR-12940,366.744
104941,6/13/2015,Standard,DH-13075,976.29
104948,11/13/2015,Standard,KH-16510,723.164
105102,9/15/2015,Second,BM-11575,139.216
105158,9/5/2015,Standard,SP-20860,43
105221,11/1/2015,First,VM-21685,38.528
105312,11/6/2015,First,MT-17815,11.481
105347,11/24/2015,Standard,DP-13000,383.61
105361,3/29/2015,Standard,CM-12115,17.64
105508,9/24/2015,Standard,JF-15190,39.98
105571,11/7/2015,Standard,CP-12340,1361.631
105599,9/7/2015,Same Day,MC-17275,41.374
105613,10/18/2015,Standard,KN-16705,100.86
105627,3/8/2015,Standard,DK-12895,2531.88
105634,11/8/2015,Standard,HA-14905,11.65
105690,11/21/2015,Second,CA-11965,697.8208
105725,2/18/2015,Standard,GT-14755,96.604
105844,10/25/2015,Second,JF-15415,79.36
105970,3/2/2015,Standard,PA-19060,112.04
106187,6/23/2015,Standard,RF-19345,268.4
106208,12/10/2015,Standard,JW-16075,53.088
106215,4/16/2015,Standard,BN-11470,12.576
106257,4/13/2015,Second,EB-14110,721.488
106320,9/25/2015,Standard,EB-13870,1044.63
106362,12/11/2015,Standard,LC-16885,10.332
106565,3/20/2015,First,BW-11110,51.84
106978,9/28/2015,Standard,ZC-21910,18.128
107020,7/10/2015,Standard,MV-18190,39.92
107083,11/21/2015,Standard,BB-11545,39.608
107468,12/18/2015,Standard,MK-17905,6.848
107678,4/21/2015,Standard,JK-16090,893.09
107685,11/30/2015,Second,JM-15865,106.88
107741,3/8/2015,First,FC-14335,3.408
107902,8/28/2015,Standard,SM-20950,470.36
107937,5/3/2015,Standard,JB-16045,665.88
108119,11/1/2015,Standard,MS-17530,301.96
108259,11/8/2015,Standard,NS-18640,81.135
108532,8/29/2015,Standard,CC-12100,246.5
108588,1/5/2015,Standard,BG-11695,90.168
108665,7/6/2015,Standard,KM-16225,896.38
108672,9/10/2015,Standard,FA-14230,106.68
109001,3/5/2015,Standard,KN-16390,479.026
109113,12/19/2015,Standard,EK-13795,25.488
109169,4/20/2015,Standard,OT-18730,180.96
109190,10/23/2015,Standard,CC-12685,546.792
109197,12/31/2015,Standard,JO-15280,487.984
109337,11/21/2015,Second,DL-13330,508.11
109386,11/8/2015,Second,RH-19600,750.93
109470,12/31/2015,Second,KC-16255,596.48
109512,3/5/2015,Same Day,LF-17185,976.347
109575,9/18/2015,Standard,KH-16630,2503.82
109603,1/26/2015,Standard,EM-13825,182.72
109638,12/15/2015,Standard,JH-15985,1055.142
109708,5/25/2015,Second,CY-12745,467.04
109736,10/10/2015,First,DJ-13420,45.36
109862,10/25/2015,Standard,HK-14890,450.09
109939,5/8/2015,Standard,AA-10375,5.248
110016,11/29/2015,Standard,BT-11395,1126.83
110093,12/3/2015,Standard,AB-10255,53.232
110247,12/4/2015,Standard,RH-19555,8.226
110289,10/29/2015,Standard,NB-18655,244.24
110324,12/1/2015,Standard,MA-17560,41.62
110345,3/9/2015,Second,TG-21310,4.608
110457,3/2/2015,Standard,DK-13090,787.53
110548,5/4/2015,Standard,AH-10690,946.344
110632,3/17/2015,Second,HR-14830,48.84
110667,4/4/2015,Standard,NF-18595,210.992
110744,9/7/2015,Standard,HA-14920,671.93
110765,10/16/2015,Second,MP-17965,824.97
110814,12/5/2015,Second,BD-11635,419.726
110863,11/17/2015,Standard,AA-10645,1971.46
110870,12/12/2015,First,KD-16270,325.7
110877,10/23/2015,First,JE-15715,186.672
110891,11/20/2015,Standard,PO-19195,344.372
110947,6/9/2015,Standard,AG-10765,113.1
111017,7/31/2015,Standard,SC-20695,52.59
111038,12/1/2015,Standard,LC-16960,2676.672
111073,12/26/2015,Standard,MC-18100,51.588
111094,7/9/2015,Standard,CB-12535,129.52
111164,4/11/2015,Standard,SE-20110,513.73
111199,11/13/2015,Standard,JK-15730,115.296
111206,7/18/2015,Standard,RF-19735,519.96
111234,2/18/2015,Standard,AB-10600,9.24
111297,8/17/2015,Standard,SC-20440,52.2
111325,2/27/2015,First,BT-11395,20.451
111339,5/29/2015,First,VP-21760,366.666
111395,11/23/2015,Standard,VB-21745,386.488
111458,9/26/2015,Standard,PF-19165,50
111507,2/6/2015,Standard,VW-21775,5.28
111514,8/31/2015,First,SC-20260,1966.557
111612,11/28/2015,Standard,EB-14110,74.128
111703,7/2/2015,Standard,KB-16315,27.504
111780,12/25/2015,Second,RA-19285,1230.5
111829,3/19/2015,First,FH-14365,4607.27
111864,6/19/2015,Same Day,PP-18955,5.904
111948,11/11/2015,Same Day,AG-10495,542.178
111990,11/8/2015,Standard,DB-13660,10.476
112014,8/13/2015,Standard,ON-18715,50.8
112053,10/11/2015,Second,SH-20395,31.95
112116,3/16/2015,Second,JE-15475,171.96
112130,5/3/2015,Standard,SV-20785,1058.188
112144,6/28/2015,Standard,CY-12745,627.664
112214,8/5/2015,Standard,AH-10690,72.65
112305,11/20/2015,Standard,KB-16405,155.16
112319,8/31/2015,Standard,AR-10510,58.32
112375,12/21/2015,Standard,RD-19720,78.192
112452,4/4/2015,Same Day,NC-18340,1273.606
112522,10/10/2015,Standard,DP-13165,8.016
112557,4/25/2015,First,JL-15850,206.43
112571,9/22/2015,Same Day,DL-12925,204.6
112711,7/12/2015,Standard,FM-14380,307.168
112767,8/2/2015,Standard,DK-12985,277.5
112823,12/10/2015,Standard,RA-19945,25.488
113040,8/27/2015,Standard,CC-12100,5.104
113110,3/19/2015,Standard,BK-11260,105.688
113131,9/24/2015,Same Day,MB-17305,97.684
113145,11/1/2015,Standard,VD-21670,2220.06
113152,12/25/2015,Standard,JK-15625,1293.468
113173,11/15/2015,Second,DK-13225,270.356
113215,9/3/2015,Standard,CP-12085,238.152
113222,11/9/2015,Same Day,AG-10765,10.74
113404,7/16/2015,Same Day,EM-13810,2048.856
113523,9/4/2015,Standard,SC-20440,7.656
113628,11/12/2015,Standard,AH-10690,792.508
113740,8/24/2015,Second,SC-20380,14.91
113901,10/19/2015,Standard,NH-18610,188.23
113971,5/8/2015,Standard,CB-12535,8.352
114048,12/14/2015,Standard,EH-13945,29.22
114069,7/13/2015,Second,ND-18370,1952.808
114237,3/13/2015,First,MC-17275,141.96
114300,10/13/2015,Standard,AF-10885,371.66
114468,8/23/2015,Same Day,TD-20995,59.848
114503,11/13/2015,Standard,AA-10375,84.96
114811,11/8/2015,Same Day,KD-16495,5850.514
114923,2/8/2015,Standard,LH-17020,107.982
115091,10/5/2015,Standard,JJ-15760,75.04
115168,6/5/2015,Standard,BB-11545,10.56
115392,10/1/2015,Second,RM-19675,334.43
115399,12/19/2015,First,AG-10900,6.912
115420,4/25/2015,Standard,LS-16945,21.34
115511,11/21/2015,Standard,NW-18400,208.008
115567,9/13/2015,Standard,ZC-21910,1716.16
115693,12/10/2015,Standard,FC-14245,56.3
115742,4/18/2015,Standard,DP-13000,209.55
115798,11/13/2015,Standard,KL-16645,810.2
115847,9/19/2015,Second,TC-21535,61.96
115924,9/14/2015,Second,BE-11455,25.9
115938,6/26/2015,Standard,SA-20830,535.36
115945,6/25/2015,Standard,AB-10165,413.942
116092,2/15/2015,Second,JM-16195,627.48
116260,7/6/2015,Standard,BF-10975,11.12
116484,11/20/2015,Standard,JK-15205,205.376
116512,4/9/2015,Standard,MC-18100,17.94
116638,1/28/2015,Second,JH-15985,4297.644
116687,5/2/2015,Standard,NC-18625,167.232
116750,7/5/2015,Second,BF-10975,12.158
116841,4/14/2015,Standard,TP-21130,35.208
116876,2/14/2015,Standard,TT-21070,652.414
117086,11/8/2015,Standard,QJ-19255,4404.9
117415,12/27/2015,Standard,SN-20710,1228.9532
117611,11/8/2015,Second,MZ-17335,376.97
117772,9/10/2015,Second,MC-17575,353.88
117800,9/21/2015,Standard,TH-21550,1132.84
117828,12/23/2015,First,BD-11500,194.32
117884,3/22/2015,Same Day,DC-13285,598.352
117898,12/5/2015,Standard,TB-21250,12.224
117961,11/26/2015,Standard,GP-14740,191.62
118227,4/24/2015,Standard,DB-13270,25.99
118423,3/24/2015,First,DP-13390,359.058
118444,11/5/2015,Standard,VD-21670,387.136
118738,10/24/2015,Standard,AG-10495,373.281
118843,9/13/2015,Standard,JH-15910,199.86
118871,12/4/2015,Second,HM-14860,418.192
118948,5/28/2015,Standard,NK-18490,6.63
118955,6/16/2015,Standard,LS-17230,253.34
119102,5/23/2015,Standard,KH-16690,51.45
119214,1/23/2015,Standard,CW-11905,43.66
119291,5/14/2015,First,JO-15550,570.492
119480,1/9/2015,Standard,CC-12685,364.07
119508,12/4/2015,Standard,TZ-21580,41.98
119550,12/26/2015,Standard,RB-19705,275.058
119592,12/14/2015,Second,MM-18280,3.76
119627,8/17/2015,Standard,SC-20725,329.44
119634,8/11/2015,Standard,BW-11065,46.152
119690,6/25/2015,First,MV-17485,128.928
119697,12/28/2015,Second,EM-13960,54.384
119879,11/21/2015,Standard,SS-20410,1363.674
119907,12/1/2015,Standard,LC-17140,55.424
119942,4/5/2015,First,TT-21070,23.904
120103,12/24/2015,Standard,MS-17365,225.928
120320,3/5/2015,Standard,MV-18190,31.92
120341,9/26/2015,Second,SF-20200,166.998
120362,9/14/2015,Standard,CA-12265,912.75
120397,7/2/2015,Same Day,RB-19435,32.784
120439,6/14/2015,Standard,AD-10180,51.072
120446,11/16/2015,First,JG-15805,18.9
